987.87,1002.9,1017.9,1033,1048,1063,1078,1093.1,1101.5,1112.2,1113,1117.6,1123.9,1124.2,1125.1,1126.4,1121,1131,1138.1,1139.3,1132.1,1125.8,1144.9,1164,1183.1,1294.8,1258.8,1308.9,1359.1,1290.9,1222.6,1492.4,1499.8,1472.6,1445.4,1418.3,1417.2,1488.5,1487.9,1465.8,1443.8,1421.8,1480,1489,1488.3,1487.5,1442.1,1490.8,1478.6,1461.1,1477.9,1444.8,1469.8,1453.3,1457.7,1484.2,1474.7,1464.8,1410.2,1433.4,1475.7,1475.8,1441.5,1481.9,1490.8,1491.5,1497.3,1507.2,1465.1,1433.6,1434.2,1434.9,1435.5,1436.1,1436.7,1437.4
1260.3,1256.9,1256.2,1255.3,1249.8,1248.6,1242.1,1241,1241.6,1231.5,1232.9,1230.4,1230.1,1222.9,1217.3,1212.8,1212.7,1210.8,1207,1201.2,1205,1202.4,1199.1,1194.9,1203.4,1200,1210.9,1213.1,1214.6,1218,1223,1234.2,1235.4,1242.4,1253.7,1248.8,1250.8,1266.3,1254.4,1247.7,1163.5,1251.8,1252.3,1238.2,1254.5,1242.7,1254.4,1239.1,1270.6,1280.6,1252.5,1259.7,1256.5,1259.2,1245.9,1245.5,1242.2,1240,1237.3,1236.7,1239,1233,1225.8,1229.6,1224,1220,1212.7,1205.2,1201.3,1206,1194.8,1200.5,1189.9,1191.1,1183.8,1181
565.21,559.59,548.76,553.06,552.59,554.53,548.16,561.35,566.51,570.82,620.65,648.75,676.84,728.85,763.38,776.55,789.72,796.32,803.93,798.85,773.7,735.75,682.73,678.32,678.03,672.34,680.17,672.03,668.07,651.56,637.76,628.23,609.39,602.86,596.33,574.05,569.6,590.52,546.37,531.01,526.89,528.35,530.64,534.18,540.58,547.95,547.63,548.52,548.21,545.73,545.96,549.36,521.83,513.55,518.29,521.62,525.66,538.24,543.16,545.84,554.15,561.7,571.51,580.39,589.27,597.75,602.59,607.44,643.19,653.21,663.23,673.25,700.4,727.56,743.27,744.06
183.42,204.79,203.18,197.92,229.2,232.92,225.63,244.93,258.07,266.33,267.75,271.73,280.17,295.3,290.28,291.8,293.33,285.23,279.57,273.91,271.97,270.03,270.09,239.2,295.05,311.91,323.81,332.28,326.61,338.11,348.33,362.06,367.83,402.53,400.59,393.98,350.79,397.47,390.84,431.35,393.97,457.96,472.68,490.25,488.92,479.3,478.91,460.25,455.71,446.07,400.38,385.85,372.95,411.94,409.53,394.67,331.34,275.48,280.46,248.95,176.2,165.29,140.19,116.87,120.07,112.81,115.32,118.39,120.86,128.24,128.92,124.79,121.32,147.36,144.25,141.14
1172.5,1164.4,1173.4,1165.5,1162.4,1146.4,1161.5,1123.2,1160.2,1111,1153.3,1148,1157.8,1166.9,1157.9,1164.1,1177.9,1181.3,1201.2,1182.8,1178.4,1169.3,1181.5,1176.6,1180.2,1175.2,1162.9,1160.7,1165.5,1150.5,1159.8,1167,1157.8,1124.3,1130.7,1133.8,1130.5,1141.7,1135.7,1134.2,1135.2,1099.6,1144.2,1155.9,1135.2,1145.2,1158.9,1158.9,1160.1,1163.8,1185.2,1185,1195.6,1139.1,1143.4,1138.7,1115.2,1112.7,1151.3,1152.9,1147.9,1152.3,1151.3,1142.6,1142.9,1146.4,1137.9,1132.1,1155.1,1142.2,1125,1129.7,1136.9,1133.5,1134.1,1114.3
1860.8,1862.6,1847.7,1862.6,1857.7,1852.6,1856.6,1854,1852.7,1847.3,1849.1,1849.2,1851.8,1850.9,1847,1840.8,1840.1,1847.2,1836.4,1849.8,1864.7,1870.4,1870,1867.6,1870.4,1864.2,1867.8,1877,1882.7,1884.4,1883.7,1878.9,1877.7,1872.2,1871.4,1871.5,1871.5,1869.7,1869.7,1870.6,1870.2,1870.4,1870.7,1870.5,1869.3,1870.7,1870.7,1872,1871,1870.7,1868.2,1870.1,1870.1,1872.1,1871.5,1872.8,1869,1870.6,1871.3,1871.8,1872.3,1869.5,1871.6,1872,1873.2,1871.5,1871.5,1871.3,1871.2,1872,1870.4,1870.6,1870.8,1870.6,1871.9,1872.8
1643.4,1638.1,1632.8,1619.6,1600.1,1607.6,1594.1,1600.3,1586.4,1576.8,1583.2,1579.7,1577.5,1575.2,1571.2,1567.1,1563,1559,1544.7,1530.4,1579.6,1509.2,1519.4,1510.7,1535.4,1477.7,1485.8,1510.9,1513.6,1516.2,1533,1515.5,1515.1,1525,1531.3,1543.1,1530.4,1517.8,1533.1,1542.7,1576,1589.2,1555.5,1586.4,1603.6,1593.3,1583.1,1572.9,1562.7,1552.4,1574.6,1636.7,1633.8,1621.6,1584.3,1588.7,1639.7,1637.3,1620,1602.8,1600.3,1609.6,1615.2,1607.3,1599.4,1631.1,1622.2,1624.3,1569.7,1575,1580.3,1585.7,1591,1596.3,1601.6,1606.9
486.73,478.11,478.59,479.07,479.55,480.03,421.35,397.84,391.85,387.27,374.77,359,351.3,350.14,347.15,377.93,355.85,355.41,339.34,284.97,251.66,262.81,281.04,396.36,405.89,413.81,427.42,440.7,447.7,474.61,491.12,461.95,444.24,450.32,449.31,453.81,465.43,446.86,451.49,437.3,440.6,464.34,473.86,479.14,502.15,493.47,487.83,451.08,510.13,536.98,540.99,531.53,521.75,542.52,563.29,517.42,588.41,582.7,577,571.29,553.08,534.87,600.59,666.31,652.43,638.54,655.1,766.56,782.69,676.32,557.93,565.01,516.27,467.52,418.78,370.04
1092.6,1066.5,1055.5,1047.3,1032.9,1020.5,1008.3,1001.3,1006.7,974,967.03,954.77,968.81,947.82,931.34,916.75,897.82,883.71,842.65,823.5,804.39,777.35,765.65,752.33,728.39,720.25,726.93,716.29,695.66,708.3,688.24,657.8,667.3,677.02,632.21,627.55,654.25,619.04,578.31,559.68,558.95,548.47,535.1,527.19,519.29,511.39,502.08,512.43,516.59,518.72,535.9,447.72,463.62,569.49,606.43,640.47,649.76,675.97,654.85,665.1,668.5,674.04,682.04,693.07,707.66,692.81,681.52,683.75,691.56,744.67,797.77,850.88,903.99,957.09,1010.2,1063.3
1221.4,1225.7,1230,1234.3,1237.7,1241,1227.3,1226.1,1223.3,1230.2,1230.2,1228.7,1224.5,1237.5,1241.7,1246,1250.8,1251.2,1255.7,1250.5,1250.5,1253.1,1250.4,1253.3,1264.1,1261.6,1260.9,1261.3,1256.8,1251.8,1249.7,1249.9,1244,1246.9,1248,1244.1,1247,1242.2,1242,1242,1236.5,1249.3,1252.6,1248.1,1240.8,1247.5,1237.9,1249.1,1238,1244.8,1248.1,1246.4,1248,1262.5,1269.1,1274.7,1281.9,1288.4,1298.4,1299.2,1300,1333.1,1350.4,1367.7,1345.2,1346.4,1358.7,1297.7,1302.8,1312.5,1368.7,1377.4,1380.4,1371.5,1325,1370.6
