1750.3,1751.1,1751,1751.3,1752.1,1752,1751.9,1752.3,1752.1,1752.5,1752,1751.4,1752,1752.3,1752.1,1752,1752.7,1751.4,1751.8,1749.3,1749.9,1750.2,1752,1751.9,1752.3,1752.2,1752.7,1752.2,1752.4,1752.1,1753.6,1750.4,1753.9,1752.4,1752,1752.4,1750,1751.8,1752.2,1752.2,1752.7,1752.2,1752.1,1753.2,1753.3,1752,1752,1751.5,1751.9,1751.5,1752.5,1752,1753.2,1752.1,1751.2,1752.1,1752.1,1753.3,1752.9,1753.3,1753.7,1753,1753.4,1753.9,1752.9,1753.2,1752.8,1752.8,1754.5,1753.9,1755.2,1753.1,1750.2,1750.7,1750.8,1751.9,1753.9
1216.1,1190.9,1189.6,1173.7,1171.4,1167.6,1164,1167.7,1176.1,1186.5,1200.9,1217.3,1217.3,1212.9,1194.7,1153.5,1149.6,1141.8,1142,1143.9,1148.2,1149.9,1157,1161.5,1165.2,1162.8,1163.4,1161.7,1159.9,1160.7,1159.9,1156.3,1159.5,1160.4,1163.3,1163.3,1161.2,1162,1162.6,1159.7,1160.3,1163.4,1164.6,1165.3,1165.8,1176.5,1189.2,1187.6,1177.4,1172.9,1173.5,1167.8,1169.4,1166.8,1168.4,1160.3,1293.3,1173.9,1206.5,1223.8,1251.8,1285,1297.4,1330.1,1323,1324.6,1326.6,1308.4,1308.8,1306.7,1297.9,1290.7,1316.3,1339.3,1313.4,1285.9,1261.2
255.42,295.84,336.25,376.03,415.82,451.04,472.08,483.01,456.04,417.1,399.52,389.03,394.46,375.59,356.71,357.16,338.32,319.48,331.68,354.27,376.86,392.06,419.58,446.4,435.92,413.12,433.68,442.93,460.7,465.28,486.61,484.46,469.32,438.28,428.83,394.53,369.27,377.52,411.73,446.36,467.41,479.39,479.88,492.96,521.88,532.66,537.97,542.21,572.29,605.67,637.29,675.79,710.31,738.45,789.52,837.11,872.91,905.34,947.35,958.26,975.85,965.05,984.18,1012,1022.9,1019.8,1036.6,1037.3,1029,1015.1,1017,1016.4,987.13,962.43,927.08,909.06,900.18
1175.3,1146.5,1132.7,1122.7,1104.4,1099.4,1112.9,1143.7,1163.2,1172.6,1123.5,1124,1131.4,1150.9,1170.4,1150.8,1131.2,1128.1,1125.1,1110.4,1112.3,1114.2,1110.9,1080.1,1054.1,1028.1,1034,1043.1,1052.3,1031.6,1010.9,1008.5,1015,1010.6,1007.2,1006.1,961.55,973.07,984.25,983.08,981.92,986.14,991.8,1004.8,1009.8,1007.6,968.8,959.21,949.61,955.96,895.91,875.39,862.56,848.75,862.59,914.03,901.61,875.02,848.42,851.59,862.96,827.84,811.08,794.32,777.56,760.8,754.96,757.33,759.7,717.36,705.91,715.41,699.54,690.81,646.45,621.03,597.51
882.5,887.53,892.55,897.58,890.51,902.86,912.72,899.65,884.85,861.48,833.95,827.18,843.38,876.94,910.5,929.04,947.57,949.75,951.93,954.61,958.98,963.34,956.18,944.48,922.18,899.89,878.1,863.81,849.51,859.66,869.81,829.53,789.48,761.13,767.13,816.47,827.61,838.8,848.16,873.98,899.81,931.56,949.2,960.47,964.68,1000.2,1022.7,1045.2,1067.8,1087.2,1116.9,1144.7,1163.8,1172.4,1166.9,1165.3,1172.5,1175.2,1187.6,1197.8,1205.7,1210,1219,1220.3,1215.4,1210.6,1219.7,1217.2,1214.7,1215.3,1230.6,1234.5,1235.2,1241.3,1257.7,1274.1,1311.1
1087.2,1079,1073.7,1076.7,1081.5,1085.4,1089.4,1093.4,1093.6,1112.6,1118.7,1131.9,1145,1156.4,1216.9,1279.1,1341.2,1377.5,1355.3,1349.9,1360.2,1364.2,1362.4,1364.5,1375.5,1391.6,1396.6,1354.1,1357.5,1365.4,1375.4,1372.9,1367.5,1372,1393.6,1350.5,1297.8,1280.3,1189.4,1169.8,1150.1,1152.3,1145.1,1126.4,1160.6,1189.9,1214.8,1234.1,1294.9,1296.8,1290.4,1288.6,1291.4,1280.4,1241.4,1281.1,1266.5,1253.5,1238.3,1223.6,1232.5,1188.7,1194.1,1187.4,1178,1136.7,1122.8,1199.6,1167.9,1148.5,1132.6,1117.1,1080.1,990.2,969.9,942.89,948.31
1323,1324.6,1321.7,1312.3,1295,1298.2,1301.3,1304.5,1307.6,1309.2,1309,1311.5,1314.1,1293.4,1284.7,1283.1,1303.6,1324,1321.3,1318.6,1308.5,1308.3,1310.5,1314.4,1317.2,1313.6,1308.1,1305.9,1308.7,1305.2,1324.4,1330.7,1297.7,1292,1295.8,1291.1,1286.2,1288.4,1283.6,1275,1295.3,1304,1290.2,1280.4,1279.9,1284.1,1298.1,1305.7,1304.1,1294.6,1293.9,1293.7,1294.1,1292.8,1288.4,1285,1279.9,1275.2,1280.7,1286.2,1280.3,1281.8,1279.6,1275.6,1286.4,1293.6,1298,1289.8,1283,1286.4,1283.4,1288.1,1284.6,1282.5,1286.1,1289.4,1297.3
1588.2,1584.9,1583.3,1584.8,1583.8,1583.2,1582.6,1582,1581.4,1581.8,1584.3,1582.9,1585.5,1583.5,1581.3,1581.3,1583,1584.7,1583,1581.4,1583.6,1583.8,1584.4,1584.2,1584.8,1584.6,1582.5,1583.4,1584.8,1584.2,1584.1,1582,1585.1,1583.7,1584,1584.3,1580.6,1585,1584,1583,1582.8,1582.1,1583.8,1583.2,1583.9,1583.8,1584.6,1584.9,1583.1,1584.3,1584.9,1582.9,1583,1583.4,1582.4,1582.2,1584.1,1584.7,1584,1583.4,1584.9,1584.4,1584.3,1583.6,1583.8,1584.7,1585,1582.7,1584.6,1584.3,1583.9,1586.5,1583.2,1583.6,1582.8,1582.6,1583.8
1156.1,1155.6,1156,1156.7,1155.9,1155.9,1156,1156.1,1156.2,1155.9,1156.2,1155.4,1156.7,1156.5,1155.5,1156,1156.6,1157.2,1155.5,1153.8,1154.9,1155.5,1156.7,1155,1156.3,1155.9,1155.1,1156,1156.9,1156.1,1156.5,1155.9,1158.3,1157,1157.3,1158.1,1155.6,1157.5,1157.6,1156.1,1156.5,1154.2,1153,1157.5,1157.9,1157.5,1157.6,1158.1,1157.8,1158.5,1158.3,1156,1156.9,1156.9,1156.8,1154.5,1157.5,1158,1158.6,1159.2,1159.9,1159,1158.5,1157.2,1158.4,1159.8,1158.8,1157,1159,1159.3,1159.2,1162.3,1157.8,1158.8,1157.9,1158,1158.7
1029.3,1042.8,1046,980.21,951.85,936.48,904.49,872.49,840.5,837.31,851.18,860.98,873.04,872.24,846.49,809.6,780.03,767.81,778.04,778.59,815.36,806.89,775.46,753.89,769.27,806.3,822.95,829.84,808.77,823.99,825.57,816.02,830.27,816.69,808.4,810.79,809.45,811.69,811.66,801.9,801.36,796.64,800.07,794.36,784.03,779.79,782.34,767.12,763.29,756.55,758.81,751.99,753.1,751.06,759.56,773.68,776.38,748.02,743.14,772.97,795.36,812.45,821.97,803.26,779.7,750.58,732.36,694.23,674.85,675.97,686.59,708.16,725.53,734.67,738.3,742.94,716.8
1597.8,1596.7,1611,1611.4,1619.5,1672.2,1722.3,1761.8,1801.3,1831,1844.3,1848.8,1853.4,1862,1867.9,1863.4,1866.7,1849.9,1781.2,1701.3,1650.1,1630.4,1624.1,1609.6,1575,1548.2,1521.3,1504.3,1483.4,1462.4,1441.5,1418.8,1404.5,1407.8,1406.7,1418,1434.2,1426.3,1439.5,1465.9,1510.6,1534.1,1551.2,1555.1,1555.6,1522.4,1511.9,1484.2,1458.5,1464.1,1479.2,1481.6,1479.5,1492.3,1505,1512.4,1602.2,1655.3,1672.4,1745.7,1763,1780.3,1794,1803,1810.3,1822.2,1844.4,1862,1879.6,1897.2,1914.8,1903.5,1910.3,1903.1,1895.8,1888.6,1881.3
1795,1743.1,1709.1,1659.8,1627.3,1594.8,1582.3,1556.7,1549.9,1559.8,1561.1,1557.9,1537.4,1494.6,1451.7,1417.3,1378.6,1360.4,1343.9,1327.4,1314.9,1305.3,1291.8,1280,1254.3,1222,1227.2,1232.5,1237.7,1242.9,1249.7,1259.5,1259.7,1246.8,1248.5,1258.7,1268.3,1270.7,1279,1298.9,1372,1445.4,1491.7,1518,1530.9,1539.7,1569,1601.5,1619.2,1616.5,1616.3,1611.6,1602.8,1614.3,1600.9,1604.7,1595.3,1583.3,1590.1,1594.1,1611.6,1596.6,1597.6,1586.6,1587.3,1588,1581.6,1581.6,1581.6,1581.6,1581.6,1581.6,1580.9,1584.2,1583.1,1582,1585.1
1327.4,1394.6,1461.7,1474.9,1471.1,1466.1,1462.6,1459.3,1425.8,1377.4,1413.1,1443.4,1450.6,1463.5,1397.8,1368.4,1357,1411.2,1507.4,1484.7,1477.4,1485.7,1494.1,1511.5,1483.8,1437.8,1444.6,1438.4,1419.6,1421.1,1479.4,1521.7,1546.6,1481.8,1420,1379.9,1350.6,1350.7,1359.1,1410,1441.3,1468.1,1524.9,1534.1,1509,1522.4,1596.6,1639.9,1632.6,1636.9,1642.7,1642.6,1650.2,1657.7,1666.3,1731,1782.5,1803.5,1771.3,1709.2,1647.2,1628.7,1619.6,1568.4,1564.5,1555.9,1513.7,1485.5,1486.3,1477.4,1475.7,1479.2,1476.9,1471.4,1462.4,1459.1,1443.6
705.19,714.75,728.6,723.56,685.86,698.46,715.07,704.93,709.71,704.14,685.85,713.58,710.56,709.64,700.39,693.07,705.69,730.25,727.05,742.49,753.13,763.67,779.73,812.39,809.94,816.9,801.52,820.12,820.73,821.34,821.96,822.57,892.52,871.23,793.52,793.84,796.3,798.86,786.56,782.16,789.25,796.21,775.36,733.8,714.12,719.44,733.11,710.99,715.13,724.23,716.77,697.9,695.86,720.21,723.9,733.84,745.35,751.3,759.88,759.1,759.32,755.42,737.59,743.68,742.85,744.59,746.32,763.32,767.95,749.79,738.61,735.01,734.04,739.72,740.08,738.99,744.32
1232.2,1225.5,1245.3,1245.1,1250.1,1249.8,1255.8,1277.4,1316.1,1350.4,1368.9,1362.5,1356.1,1349.7,1343.2,1315.9,1299.8,1302.9,1301.8,1304.1,1287.5,1298.7,1299.4,1293.9,1286.9,1288.3,1281.5,1275,1271.1,1250.4,1231.7,1214,1214.8,1225.8,1218.6,1209.2,1215.5,1226.4,1226.1,1231.1,1261.5,1296.5,1318.6,1324,1337.3,1378.1,1427.4,1424.3,1416.1,1424,1472.7,1504.5,1558.2,1600.8,1623.5,1646,1659.4,1663.3,1671.9,1660.7,1664.7,1660.6,1648.4,1626.1,1594.4,1573.4,1553.9,1545.7,1553.1,1560.5,1564.9,1568.3,1594.4,1595.9,1625.8,1631.3,1655.4
785.07,806.98,896.71,945.51,954.95,943.16,943.97,948.86,953.76,958.65,959.68,977.47,1065.1,1123.2,1171.8,1229.3,1263.4,1297.5,1308.6,1304.2,1310,1322.5,1332.8,1343.1,1346,1354.9,1369.5,1374.8,1371.9,1364.1,1362.7,1368.7,1380,1365.3,1321.8,1278.4,1247.4,1221.3,1195.2,1204.6,1214,1249.6,1271.6,1281,1288.1,1271.2,1209.9,1148.6,1090.9,1043.9,1030.6,1021.7,982.55,943.44,929.2,912.62,883.29,900.09,916.88,990.15,1042.7,1055,1075.1,1095.6,1116.7,1135.8,1155.8,1170.1,1189.4,1226.9,1254.1,1267.7,1292.6,1315.6,1333.8,1347.5,1360.1
1814.7,1819.7,1840.8,1785.1,1763.4,1684.7,1628.7,1635.7,1643.1,1650.6,1650.4,1704,1695.7,1661.5,1636.1,1644.7,1531.3,1448.6,1440.5,1416.6,1418.4,1488,1521.9,1555.8,1589.6,1582.2,1602.8,1619,1695,1803.4,1784.9,1798.6,1822.7,1838.7,1852.5,1867.1,1881.8,1910.2,1904.9,1917.5,1930.1,1932.1,1934.1,1861.2,1827.2,1793.2,1759.2,1750.9,1735.9,1705.2,1710,1687.6,1665.2,1659.3,1634.7,1591.1,1586.2,1574.5,1598,1621.4,1644.9,1668.3,1708.2,1737.8,1759.4,1755.3,1751.1,1746.9,1742.7,1751.6,1740.5,1729.4,1775,1800.3,1825.6,1824.9,1790.2
238.3,258.33,278.35,298.37,299.14,300.42,292.11,287.66,275.35,268.46,261.57,280.24,298.9,301.83,341.11,306.88,333.25,399.87,459.57,499.13,524.39,516.96,488.69,457.13,428.9,405.5,382.09,358.69,380.62,410.36,440.1,469.84,490.44,486.09,463.62,441.16,418.7,396.23,387.89,379.55,346.22,311.51,312,332.32,352.65,355.14,343.88,335.96,329.44,331.72,351.62,351.51,344.9,352.17,401.09,430.65,473.33,497.41,513.54,516.91,528.93,571.68,600.98,628.25,650.06,628.7,617.98,624.89,619.5,608.88,600.13,607.26,572.25,581.41,559.07,549.62,545.45
1091.1,1120.2,1149.4,1178.5,1207.7,1168.2,1136.7,1105.1,1080.5,1055.9,1055,1054.1,1053.2,1028.4,1020,1020.3,1011.8,947.92,899.94,838.57,838.98,835.5,848.34,847.52,819.26,774.75,730.24,685.74,689.58,698.55,726.22,799.82,840.06,891.52,922.56,946.82,937.05,922.94,911.89,857.96,806.52,737.14,693.33,635.9,627.14,618.39,609.63,693.96,742.54,784.73,817.55,776.17,729.08,694.53,659.98,639.65,635.51,630.35,666.91,713.05,744.65,747.9,747.27,754.54,736.18,723.11,710.88,702.32,721.53,749.66,791.09,832.52,868.51,922.96,972.41,1013.6,1025.1
1513.3,1484.7,1464.3,1441.2,1432.5,1437.7,1442.9,1448.2,1438,1419.8,1401.6,1395.6,1389.6,1396.9,1413.7,1429.6,1449.7,1472.8,1495.8,1478.1,1478,1478,1478,1477.9,1477.9,1458.8,1439.6,1398.3,1356.9,1315.5,1262.5,1209.8,1183,1164.5,1133.3,1118.1,1087.4,1045.7,986.04,964.02,976.18,1011.2,1046.2,1081.3,1116.3,1079.4,1083.5,1097.1,1085.8,1080.4,1079.6,1079.1,1125.3,1245.7,1293.5,1306.8,1353.7,1433.8,1431.2,1421.7,1375.3,1328.8,1282.4,1235.9,1223.5,1182.3,1141.2,1107.3,1101,1094.6,1096.3,1097.9,1114.6,1127.9,1125.4,1127.7,1127
1433.5,1439.4,1441.5,1436.3,1434.1,1427.8,1425.5,1456,1454.7,1453,1445.5,1428,1449.7,1435.6,1476.2,1476.4,1442.4,1468.5,1451.4,1446.9,1442.6,1438.3,1434,1430.7,1440.6,1441.1,1434,1441.8,1476.8,1453,1434.5,1440.6,1460.5,1437.2,1435.4,1455.3,1447.2,1432.4,1431.4,1448.1,1443.4,1455.9,1468.5,1473.1,1486.4,1499.8,1486.1,1445.3,1447.6,1455.5,1425.7,1501.1,1486,1516,1528.6,1584,1581,1570.8,1561.4,1572.9,1575.1,1557.2,1572.9,1552.2,1538.8,1582.5,1610,1614.7,1582.7,1553.4,1523.6,1502,1506.9,1509.5,1494.5,1467.3,1453.6
1626.2,1699.1,1677.3,1653.5,1645.9,1665.7,1671.1,1674.5,1666.5,1658.8,1655.7,1656.8,1659.8,1668.3,1659.8,1674.4,1665.4,1662.1,1668.2,1675.2,1665.5,1670.3,1669.1,1670.5,1679.6,1682.2,1651.2,1653.8,1653.5,1630.5,1647.7,1645.3,1651.8,1665.3,1634.8,1611.2,1632.1,1615.1,1667.6,1688,1703.2,1718.6,1695.6,1670.2,1677.7,1713.5,1711.5,1677,1673.2,1662.3,1652.6,1662.3,1679.2,1690.3,1693.7,1699.8,1703.1,1706,1709.1,1700,1697,1677.8,1676.2,1689.3,1723.6,1712.9,1729.9,1742.8,1769.4,1781.7,1785.4,1760.2,1727.6,1733.6,1760.8,1775.2,1784.2
1788.9,1768.4,1710,1647.8,1618.2,1588.6,1559,1509.6,1484.9,1460.3,1434.3,1409.1,1425.6,1435.8,1432.7,1425.5,1441,1445.9,1439.7,1448.5,1448.1,1438.4,1431.4,1446.5,1438.7,1399.7,1394.2,1402.1,1416.6,1442.7,1440.2,1415.2,1400.2,1416.6,1457.8,1501.6,1550.8,1557.1,1550,1526.3,1540.7,1530.2,1473.5,1421.6,1413.9,1369.7,1376.6,1390.7,1424.3,1467.9,1473.3,1473.1,1476.3,1483,1505.5,1510.7,1519.5,1519.4,1520.9,1545.7,1586,1614.2,1596.7,1573.3,1560.9,1536.6,1504.5,1467.4,1429.7,1397.1,1359.7,1326.6,1301.1,1267.4,1281.3,1324,1387.7
195.69,234.93,309.64,379.41,471.1,589.77,603.42,596.62,589.2,639.32,636.28,747.65,876.28,990.22,1027.6,1041,1014.5,1031,1029.9,1028.8,928.02,816.38,876.7,919.56,925.39,906.24,917.21,910.76,933.74,922.95,918.08,899.38,895.12,758.39,759.76,785.39,793.83,899.95,914.5,880.61,836.51,832.32,816.45,820.26,831.92,811.92,794.85,798.3,775.31,707.19,599.27,502.61,532.79,583.78,723.04,842.48,966.94,1008.1,1049.3,1046.5,1061.6,1080.8,1100.5,1073.3,1029.4,1070.4,1099.5,1157.1,1226.5,1235,1230.4,1231,1232,1226.8,1224.8,1273.3,1321
1407.8,1420,1413,1415.9,1417.5,1405.6,1369.9,1336.1,1334,1326.7,1335.1,1323.6,1348.1,1375.6,1376.7,1368.1,1328.7,1303,1304.9,1307.2,1305,1297.2,1289.3,1287.7,1286.1,1284.4,1283,1281.6,1281.6,1288.1,1284.3,1305,1271.6,1160.2,1169.6,1169,1173.6,1178.1,1182.7,1187.3,1182.7,1205.1,1227.6,1250,1256,1262,1268,1273.9,1284.9,1296,1323.7,1351.4,1379.1,1356.5,1356,1351,1345.9,1337.6,1329.3,1320.9,1354.7,1315.9,1305.1,1294.3,1283.5,1272.7,1272.6,1254.6,1240.1,1225.6,1211,1214.3,1217.7,1221,1180.1,1139.1,1121
722.64,720.12,719.66,729.51,748.58,796.97,800.37,812.69,808.6,816.79,856.53,918.45,918.74,939.34,936.27,874,802.95,790.93,774.04,691.14,682.41,690.11,665.23,659.2,659.26,670.62,732.98,796.96,842.16,860.28,878.4,893.78,892.12,890.54,898.73,886.7,878.74,886.21,868.56,872.35,896.71,924.61,918.53,915.64,919.17,915.24,928.38,881.21,834.05,786.89,762.36,761.34,761.71,760.08,772.36,772.93,772.82,766.79,767.65,739.43,724.22,741.81,725.36,708.92,712.89,696.87,669.95,663.52,659.89,659.35,667.4,667.46,673.29,680.44,683.16,674.2,709.33
1308.3,1309.1,1309.9,1315.9,1292.3,1297.2,1322.6,1332.5,1327.9,1324.7,1324.6,1328.1,1327.1,1344.7,1353.9,1389.1,1434.7,1453.5,1479.4,1492.6,1511.4,1507.6,1503.6,1504.8,1498.8,1498.1,1495.9,1493.4,1486.9,1485,1482.7,1465,1451.1,1438.1,1430.1,1423.6,1415.9,1423.3,1426.9,1412.5,1425.7,1488.6,1577.1,1637.9,1662.2,1652,1632.4,1518.3,1452.6,1411.7,1415.9,1433.9,1474.3,1485.1,1540.9,1630.2,1683.7,1694.7,1736.1,1757.2,1776.9,1805.2,1826.5,1840.5,1837.6,1860.2,1882.3,1904.4,1926.4,1948.5,1970.6,1914.6,1825.7,1900,1940.1,1920.5,1915
1476.9,1490.4,1428.3,1426,1431.2,1441,1441,1424.9,1370.7,1363.7,1394.1,1429.9,1444.8,1426.4,1395.2,1405.1,1382.7,1358.8,1309.3,1298.1,1322.9,1345.9,1378.2,1374.6,1365.4,1321.2,1293.2,1260.6,1254.9,1242.7,1205.6,1199.5,1222.2,1159.6,1140.4,1098.3,1066.1,1057.1,1065.6,1074,1069.2,1070.3,1108.1,1151.7,1155.4,1182.9,1218.9,1254.9,1256.4,1249.6,1243.1,1231.9,1270.2,1343.3,1343.5,1327.2,1356,1362.8,1374.8,1385.1,1414.7,1408.8,1280.4,1257.3,1252.5,1285.6,1324.1,1357.6,1377.6,1365.8,1388.4,1375.4,1362.3,1348.8,1343.3,1331.4,1340.8
450.86,484.56,518.25,523.99,529.72,553.21,576.69,600.18,623.66,678.45,694.19,696.83,739.49,749.21,741.49,751.88,738.88,751.56,782.46,834.18,846.87,889.89,900.3,825.04,794.84,883.52,972.2,880.41,893.43,884.78,892.9,901.52,921.6,946.18,952.8,991.8,1026.9,1069.1,1051.1,1042.2,1049.3,1050.7,1052.8,1040,1058.4,1141.7,1102.2,1061.3,1082,1081.4,1026.4,973.84,961.36,960.9,970.57,1012.2,1024.3,1058.8,1048.1,1033.3,1015.7,1021.6,897.35,888.21,900.04,920.56,903.27,885.98,884.9,914.79,1074.7,1098.3,1108.4,1173.4,1238.4,1303.4,1368.5
900.68,908.49,917.45,921.11,927.98,930.85,934.92,920.09,915.27,910.44,894.08,885.05,863.95,852.68,852.51,806.07,720.6,692.17,686.79,689.74,651.57,630.51,619.39,602.42,588.32,607.27,596.16,642.42,706.33,757.24,772.28,787.32,802.36,814.93,853.77,862.51,876.93,899.74,909.47,926.69,914.66,910.7,869.58,852.64,836.5,871.78,904.24,917.92,947.06,945.04,946.71,934.93,929.06,950.23,955,982.16,1006,1015.4,1025.5,1024.2,1027.6,1028.8,1026.8,1032.1,1031.1,1024.9,1031,1029.4,1027.8,1034.9,1042,1042.6,1031.4,1016.8,994.86,985.61,976.37
